1,2020-08-01 11:32:54.008244,2020-08-01 11:32:54.008244,4c82db61-f85b-4b95-b72e-2e7a659a530f,2,Dnote,1596281574008219200,0,1,false,false
2,2020-08-01 11:35:44.972072,2020-08-01 11:35:44.972072,64fe87ac-add4-4b8e-8958-f8b41713756b,2,Java,1596281744972049600,0,4,false,false
3,2020-08-01 11:51:28.281757,2020-08-01 11:51:28.281757,60e5de44-85c6-4a5e-9a32-beb40ea35ab4,2,Sublime,1596282688281727700,0,7,false,false
4,2020-08-01 14:13:22.904601,2020-08-01 14:13:22.904601,3985c761-78f5-4abc-8bf3-cbf70724064f,2,PragmaticProgrammer,1596291202904575000,0,10,false,false
5,2020-08-01 18:27:00.595278,2020-08-01 18:27:00.595278,390c68a4-869d-4a03-bacd-438c05f0d0c4,2,Docker,1596306420595246000,0,14,false,false
6,2020-08-01 19:21:37.892502,2020-08-01 19:21:37.892502,d4621919-8bf7-446f-aba6-13052f5479fd,2,AWS,1596309697892481300,0,21,false,false
